,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9790569841861725, 0.034634947776794434)","(0.9694483437205882, 0.06597910000937435)"
1,0,1,"(0.974647581577301, 0.0008416175842285156)","(0.9733936817988387, 0.005495150274963778)"
2,0,2,"(0.9780636727809906, 0.0007750988006591797)","(0.9745754920564088, 0.0054479750732081365)"
3,0,3,"(0.9670379161834717, 0.10467413067817688)","(0.9453133535729127, 0.9193018416299858)"
4,0,4,"(0.9731216132640839, 0.9470174908638)","(0.9669470700896953, 0.9597562102377055)"
5,0,5,"(0.971239447593689, 0.15793299674987793)","(0.9629386670612987, 0.874402771673781)"
6,0,6,"(0.9753007292747498, 0.004990577697753906)","(0.9644493984738484, 0.04099344992107715)"
7,0,7,"(0.98093181848526, 0.0006008148193359375)","(0.9768760238689884, 0.005066106696198281)"
8,0,8,"(0.9762679934501648, 0.015305429697036743)","(0.9738653916653474, 0.01391318875299087)"
9,0,9,"(0.9805495738983154, 0.029835551977157593)","(0.9659405428357353, 0.15668327375028315)"
10,1,0,"(0.9797039031982422, 0.9147000312805176)","(0.978302241959454, 0.3086024957437279)"
11,1,1,"(0.9803465008735657, 0.0005595386028289795)","(0.9725385309172497, 0.005410144822041957)"
12,1,2,"(0.9704025685787201, 0.0007440745830535889)","(0.9469988686121967, 0.005059443834249444)"
13,1,3,"(0.9795410633087158, 0.0015833675861358643)","(0.9754042949088072, 0.00553204727487485)"
14,1,4,"(0.9826216399669647, 0.0005834996700286865)","(0.976455547692034, 0.006409181597497503)"
15,1,5,"(0.17335805296897888, 0.0007712244987487793)","(0.9522901971142113, 0.004947300392575084)"
16,1,6,"(0.9765579104423523, 0.00048166513442993164)","(0.9733955094386143, 0.005353250182610935)"
17,1,7,"(0.9738548994064331, 0.0004787147045135498)","(0.9609118140548126, 0.00545824174944052)"
18,1,8,"(0.9800611734390259, 0.0009093284606933594)","(0.9762944825585534, 0.00515189939401044)"
19,1,9,"(0.852326512336731, 0.16253605484962463)","(0.7426987354606329, 0.10394261335245845)"
20,2,0,"(0.9755898714065552, 0.0006389915943145752)","(0.9762952164223302, 0.008818262257059388)"
21,2,1,"(0.959205150604248, 0.0007687807083129883)","(0.9633574331124746, 0.007037695920797087)"
22,2,2,"(0.9734725058078766, 0.0005671977996826172)","(0.959634395804751, 0.005811908782089938)"
