,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9814882576465607, 0.0012493431568145752)","(0.9796931855620749, 0.0068732137298729915)"
1,0,1,"(0.06070291996002197, 0.16294103860855103)","(0.9191503617677991, 0.9012422664948244)"
2,0,2,"(0.9731376767158508, 0.0007064938545227051)","(0.9593782701465745, 0.005446177151943423)"
3,0,3,"(0.9748869240283966, 0.0008968114852905273)","(0.9279409481011803, 0.005199848110955676)"
4,0,4,"(0.8350445628166199, 0.0004724562168121338)","(0.942157019646296, 0.00631096377772837)"
5,0,5,"(0.9802553653717041, 0.0005787909030914307)","(0.968477139728332, 0.005088457400102896)"
6,0,6,"(0.9790960252285004, 0.006687581539154053)","(0.9122892973881809, 0.050221425027406195)"
7,0,7,"(0.9713979661464691, 0.0262201726436615)","(0.5000120172335277, 0.09305929436909494)"
8,0,8,"(0.976381242275238, 0.06622105836868286)","(0.9377672141738296, 0.2856801119175275)"
9,0,9,"(0.9785199463367462, 0.017196863889694214)","(0.6425399934303532, 0.09643110406613152)"
10,1,0,"(0.9818912744522095, 0.012791991233825684)","(0.9439934849956556, 0.1587755762102302)"
11,1,1,"(0.9653481245040894, 0.0004538893699645996)","(0.9290504734588494, 0.005553813232243839)"
12,1,2,"(0.9752232730388641, 0.0009587407112121582)","(0.1424098144309375, 0.005035284529258941)"
13,1,3,"(0.9768633842468262, 0.9317570626735687)","(0.9213226292657819, 0.9385965331392244)"
14,1,4,"(0.9754709899425507, 0.8366890251636505)","(0.9630153300719474, 0.9420314301227121)"
15,1,5,"(0.148025244474411, 0.00040349364280700684)","(0.8736319870159559, 0.006274854160200082)"
16,1,6,"(0.9607887864112854, 0.759418398141861)","(0.9621652542522534, 0.9465198443425129)"
17,1,7,"(0.9769538342952728, 0.9584700465202332)","(0.9687872634464383, 0.2238445592425483)"
18,1,8,"(0.9802052676677704, 0.007877141237258911)","(0.9576544523855635, 0.17800729493834755)"
19,1,9,"(0.9814417362213135, 0.0005754232406616211)","(0.9802956373529139, 0.005207376620263247)"
20,2,0,"(0.9823448657989502, 0.9359613656997681)","(0.9607749931403626, 0.8904375418832587)"
21,2,1,"(0.9815266728401184, 0.0005440115928649902)","(0.9724412016365458, 0.005719243379116657)"
22,2,2,"(0.9817112982273102, 0.0007925033569335938)","(0.9807932335767263, 0.005160971982510388)"
23,2,3,"(0.9792196750640869, 0.0005463957786560059)","(0.9499009595670732, 0.005203823294782219)"
24,2,4,"(0.0019100308418273926, 0.0005830228328704834)","(0.016532564456169272, 0.007148777053574586)"
25,2,5,"(0.9686374664306641, 0.0007688403129577637)","(0.9603552792175082, 0.023528277024866564)"
26,2,6,"(0.9409207105636597, 0.21440228819847107)","(0.06977576594842382, 0.0648936013888415)"
27,2,7,"(0.9714185297489166, 0.0005578696727752686)","(0.9134952264473936, 0.005638461352233032)"
28,2,8,"(0.9639860391616821, 0.01506754755973816)","(0.9590632282363339, 0.16894277944117037)"
29,2,9,"(0.9778535962104797, 0.026936858892440796)","(0.9780263824210662, 0.4971839324314728)"
30,3,0,"(0.9806301891803741, 0.9720314741134644)","(0.9690818562011204, 0.9549235887217529)"
31,3,1,"(0.9810858964920044, 0.8623053431510925)","(0.978220662446132, 0.8817859963429656)"
32,3,2,"(0.9811646938323975, 0.9642665088176727)","(0.979929998095652, 0.7827841612701122)"
33,3,3,"(0.9806650578975677, 0.9725582301616669)","(0.9803349742884283, 0.4484572356247644)"
34,3,4,"(0.9809576869010925, 0.756708949804306)","(0.9784222896023844, 0.9153569100685505)"
35,3,5,"(0.9810695946216583, 0.9717744886875153)","(0.9777810478678347, 0.9184991645301207)"
36,3,6,"(0.9829751551151276, 0.0020099878311157227)","(0.9522736752786741, 0.005483943286121779)"
37,3,7,"(0.9496201872825623, 0.050946325063705444)","(0.9357911597846014, 0.3066774594310279)"
38,3,8,"(0.9610626995563507, 0.9606945812702179)","(0.9288416293810771, 0.8031043799595383)"
39,3,9,"(0.9591249227523804, 0.08506470918655396)","(0.5272637762730568, 0.08935557189975717)"
40,4,0,"(0.9752056300640106, 0.9276633858680725)","(0.9744428327253734, 0.8048678012277378)"
41,4,1,"(0.9758309125900269, 0.03875914216041565)","(0.9722020579198262, 0.19438257692996658)"
42,4,2,"(0.9789831340312958, 0.001371532678604126)","(0.9325880480204172, 0.005132223878075061)"
43,4,3,"(0.9256467521190643, 0.00043699145317077637)","(0.9430921611746451, 0.007220738709097646)"
44,4,4,"(0.9411070048809052, 0.0008425116539001465)","(0.925824448195536, 0.0929127664212533)"
45,4,5,"(0.9371331036090851, 0.07464185357093811)","(0.1841629341190787, 0.09910674085461234)"
46,4,6,"(0.976485013961792, 0.0004961192607879639)","(0.9708676585781791, 0.007275333843032118)"
47,4,7,"(0.9675041437149048, 0.04508504271507263)","(0.9686408404048846, 0.9204977929334763)"
48,4,8,"(0.9782890379428864, 0.0004354417324066162)","(0.98030067954308, 0.005162735016509436)"
49,4,9,"(0.9745795428752899, 0.0009349286556243896)","(0.9728350406610987, 0.1091790059839453)"
50,5,0,"(0.9796928763389587, 0.017314881086349487)","(0.9753271997397007, 0.13286738183753688)"
51,5,1,"(0.9730547368526459, 0.8182069361209869)","(0.9731130088452985, 0.2625660538140928)"
52,5,2,"(0.9727863073348999, 0.0015516877174377441)","(0.973589124552221, 0.0053575097094276936)"
53,5,3,"(0.9803774058818817, 0.0007644593715667725)","(0.9806989190987313, 0.005384450186673533)"
54,5,4,"(0.9711797833442688, 0.0005165338516235352)","(0.9606118489097037, 0.005063076822704601)"
55,5,5,"(0.8170837163925171, 0.0008202493190765381)","(0.8529182227083731, 0.9193950223414586)"
56,5,6,"(0.977973997592926, 0.05915951728820801)","(0.9785102106186411, 0.4622809103514072)"
57,5,7,"(0.9786221385002136, 0.003327488899230957)","(0.9537596381213289, 0.03733743504344665)"
58,5,8,"(0.9779636561870575, 0.001945585012435913)","(0.9673381374378316, 0.015283057653858812)"
59,5,9,"(0.9822844564914703, 0.9759135842323303)","(0.9789495342937397, 0.7839073988300514)"
60,6,0,"(0.9737328290939331, 0.007615566253662109)","(0.9146981997151534, 0.1257267116696038)"
61,6,1,"(0.9490506947040558, 0.0019442737102508545)","(0.9440442494463372, 0.027080456451224203)"
62,6,2,"(0.9730640351772308, 0.0005315840244293213)","(0.9747881556435853, 0.005302853070141715)"
63,6,3,"(0.9743639826774597, 0.0010207891464233398)","(0.9747843350168921, 0.0052433338749327384)"
64,6,4,"(0.9783312380313873, 0.0008454322814941406)","(0.9791635903001163, 0.05180190875599568)"
65,6,5,"(0.9745287895202637, 0.0010367035865783691)","(0.1208559556459273, 0.00531210440585134)"
66,6,6,"(0.9749332964420319, 0.9762778282165527)","(0.9427499607507254, 0.8158079948243799)"
67,6,7,"(0.9789188802242279, 0.05765622854232788)","(0.9523353362970312, 0.3080196579427532)"
68,6,8,"(0.9760093986988068, 0.9762778282165527)","(0.9226073906646429, 0.8158079948243799)"
69,6,9,"(0.9814216196537018, 0.0007395446300506592)","(0.9774559518048677, 0.006009893435826446)"
70,7,0,"(0.9723435044288635, 0.8446378111839294)","(0.9682844650833085, 0.9530162214998702)"
71,7,1,"(0.983498215675354, 0.983498215675354)","(0.9761521036282526, 0.9761521036282526)"
72,7,2,"(0.983165979385376, 0.00042766332626342773)","(0.973334334556103, 0.005576039788776215)"
73,7,3,"(0.04785656929016113, 0.0006630420684814453)","(0.43241744770674734, 0.020830801927951514)"
74,7,4,"(0.9836148321628571, 0.0007003247737884521)","(0.9682769667505541, 0.025618859828139297)"
75,7,5,"(0.9583966732025146, 0.0007748007774353027)","(0.9538716594610049, 0.005124640574280556)"
76,7,6,"(0.9771352708339691, 0.9827550053596497)","(0.9700476089692052, 0.9737593912183322)"
77,7,7,"(0.9803609251976013, 0.00038570165634155273)","(0.9747001560356551, 0.005643658280817124)"
78,7,8,"(0.9687964618206024, 0.006895482540130615)","(0.864165283818239, 0.005695814616950459)"
79,7,9,"(0.9614193737506866, 0.000497668981552124)","(0.9720124437262273, 0.0175682725819557)"
80,8,0,"(0.9367349445819855, 0.0005827248096466064)","(0.9622249220229872, 0.0048613443810144406)"
81,8,1,"(0.9711597263813019, 0.0007443130016326904)","(0.9639985612448972, 0.9274055843861655)"
82,8,2,"(0.9408566951751709, 0.24513253569602966)","(0.9567236548459184, 0.9243200497392174)"
83,8,3,"(0.9824963510036469, 0.0005770325660705566)","(0.9676006942407924, 0.005421088694863823)"
84,8,4,"(0.983089804649353, 0.0006202459335327148)","(0.9796095892714526, 0.007831023519223922)"
85,8,5,"(0.9768975079059601, 0.9729648232460022)","(0.9703569478483766, 0.9521430973938583)"
86,8,6,"(0.9809763729572296, 0.0009551942348480225)","(0.9796558656787027, 0.0049054406199293965)"
87,8,7,"(0.9783774018287659, 0.0017360150814056396)","(0.9758026657734638, 0.006004608897624411)"
88,8,8,"(0.977298378944397, 0.0007408559322357178)","(0.9726044596557227, 0.005633237129945491)"
89,8,9,"(0.975320965051651, 0.0004133880138397217)","(0.9671030522384213, 0.004965933556897501)"
90,9,0,"(0.9782848954200745, 0.023484617471694946)","(0.9735519050863294, 0.0999007984631952)"
91,9,1,"(0.9757700562477112, 0.0005850493907928467)","(0.9611878994578718, 0.00567351683670483)"
92,9,2,"(0.8364835977554321, 0.0007890462875366211)","(0.860102864470296, 0.00835180865419353)"
93,9,3,"(0.9811111092567444, 0.0038389265537261963)","(0.9768503309318406, 0.0075171241340174465)"
94,9,4,"(0.9819296300411224, 0.0541301965713501)","(0.9729447027090817, 0.39508335126019956)"
95,9,5,"(0.9784973561763763, 0.0008060336112976074)","(0.975568830681128, 0.012165270214799285)"
96,9,6,"(0.932483971118927, 0.9709736704826355)","(0.970976117805851, 0.9726362558756746)"
97,9,7,"(0.9805789887905121, 0.0004775822162628174)","(0.9773743485130957, 0.005811685612936238)"
98,9,8,"(0.9743331968784332, 0.0006861686706542969)","(0.8199119419865185, 0.007208030498106331)"
99,9,9,"(0.9781756103038788, 0.0007631480693817139)","(0.9730472008255492, 0.0050689315563488)"
100,10,0,"(0.9758038222789764, 0.13779112696647644)","(0.9275969891016168, 0.012670323184618089)"
101,10,1,"(0.9806520044803619, 0.0010375380516052246)","(0.9790101852853242, 0.007176453855284689)"
102,10,2,"(0.97783562541008, 0.09808659553527832)","(0.9698683248703521, 0.7860598524418966)"
103,10,3,"(0.960064023733139, 0.003888458013534546)","(0.9604371118217503, 0.0802197067274023)"
104,10,4,"(0.9758308231830597, 0.0015746653079986572)","(0.958469260109867, 0.005032869906343722)"
105,10,5,"(0.9826247692108154, 0.0009512007236480713)","(0.9778540110351257, 0.005455327887583294)"
106,10,6,"(0.9830266535282135, 0.9737595915794373)","(0.9552182509060427, 0.9299517224876072)"
107,10,7,"(0.9828254282474518, 0.24159207940101624)","(0.9750917595308027, 0.226584233896389)"
108,10,8,"(0.973799079656601, 0.02105000615119934)","(0.9561020782546203, 0.7399981607742245)"
109,10,9,"(0.9737444818019867, 0.0009201467037200928)","(0.9567237733021362, 0.005984257157113492)"
110,11,0,"(0.9808164238929749, 0.9802709817886353)","(0.9736665346253752, 0.9781110266699271)"
